Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Quality_label
3.673926684,0.174530929,0.01342508,0.138565034,1.994149218,2.208755332,0.038483444,17.8500214,0.004532889,0.052625471,2
1.805010092,0.983406217,3.079720741,29.64422358,2.225808096,3.965022677,0.038483444,17.8500214,0.004532889,0.052625471,1
0.035220564,0.000949037,1.425863038,14.1331577,2.225808096,2.684398366,0.038483444,17.8500214,0.004532889,0.052625471,1
3935.51016,0.000186019,11.43183623,0.034578841,2.225808096,2.684398366,0.038483444,17.8500214,0.004532889,0.052625471,1
31.82826569,8.857691865,2.23376606,1.271116825,16.09269921,2.208755332,2.374034794,14.6035953,0.000396283,268.2135774,0
597.5357154,0.873457405,0.473411473,12.70225631,16.09269921,2.208755332,2.374034794,14.6035953,0.000396283,268.2135774,3
0.717095064,7.02211855,0.064233088,0.385887728,14.41779441,2.684398366,2.374034794,14.6035953,0.000396283,268.2135774,2
23.60503061,0.236671713,2293.721066,1.096194202,17.96217649,2.684398366,2.374034794,14.6035953,0.000396283,268.2135774,1
0.004796621,10.41919298,0.284655105,0.2668372,2.48437862,2.208755332,0.038483444,2.931083386,6.783966878,0.101477965,0
0.019141789,1.283965623,18.65721525,0.049438535,3.095123009,2.684398366,0.038483444,2.931083386,6.783966878,0.101477965,0
1799.500157,0.683410123,0.05858646,0.132280257,2.48437862,3.965022677,0.038483444,2.931083386,6.783966878,0.101477965,0
300.5579701,0.05668252,5.215974103,51.38026563,4.803946644,3.965022677,0.038483444,2.931083386,6.783966878,0.101477965,1
0.479626826,0.012737579,0.086100397,187.8151207,4.303958845,3.965022677,0.038483444,2.931083386,6.783966878,0.101477965,1
0.031581399,8177.145272,2.642771356,8.519964156,4.803946644,3.262468451,0.038483444,2.931083386,6.783966878,0.101477965,1
0.091647135,0.204012293,27.43623868,42.04602992,3.85600905,2.684398366,0.038483444,2.931083386,6.783966878,0.101477965,1
1.98E-05,17.74766984,4.253391055,0.353109577,5.362017666,4.818868004,0.038483444,2.931083386,6.783966878,0.101477965,0
0.036668549,0.36511764,0.013433015,0.810632508,5.362017666,3.965022677,0.038483444,2.931083386,6.783966878,0.101477965,1
0.015990006,0.002989146,116.2078704,3.052227107,2.48437862,3.965022677,0.038483444,2.931083386,6.783966878,0.101477965,1
33.259309,0.005614408,1496.44466,7.857688248,0.001132696,0.002397012,0.152058832,0.035407171,0.593081227,268.2135774,0
1.521245582,0.452765756,1573.392454,155.4500851,1.151084818,0.09748952,0.600826895,17.8500214,6.783966878,1.010384969,2
1.520571305,0.427394861,7.349861559,438.3814313,1.786601059,0.314162296,0.152058832,0.035407171,0.593081227,1.403055182,2
194.0151733,3.11879531,0.000950361,0.893907692,1.786601059,0.314162296,0.152058832,0.035407171,0.593081227,1.403055182,2
5.783221003,2.041452466,0.060643508,0.004719438,1.786601059,0.563964967,0.152058832,0.035407171,0.593081227,1.403055182,2
0.000944492,0.350123829,0.102900387,0.004776354,1.786601059,0.563964967,0.152058832,0.035407171,0.593081227,1.403055182,2
410.9898284,0.221818574,0.151866932,0.024092764,0.000377409,0.00090401,146.453658,0.035407171,0.593081227,0.377331664,1
2.22950459,135.4364255,0.136800111,0.023709458,0.664441881,1.81739051,0.600826895,17.8500214,6.783966878,0.037897287,3
787.8486049,0.002304953,9.762651885,32.07403402,0.53333105,1.230409133,0.600826895,17.8500214,6.783966878,0.037897287,3
0.035447586,15.32736849,4.073708639,1.310547979,27.87913023,7.117766557,0.152058832,0.035407171,0.593081227,0.523975675,3
22.66776457,150944.4403,0.160891224,4.940573461,5.984919397,12.77737982,0.152058832,6.542503769,0.051849508,0.02729105,1
0.000842484,0.482237315,0.000170519,0.370332287,0.53333105,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,1
5.780520817,0.001617856,20.99089847,3.154518386,0.53333105,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,1
0.018280388,744.2173059,1609.479793,26.59032738,0.53333105,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,0
1.72763344,3.72221241,236.3103872,0.172931201,0.53333105,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,0
89.54756624,0.09049032,0.412308261,282.6866611,0.664441881,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0
0.019607774,38.86722202,0.621498884,620.6750989,0.595287734,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,0
19.87229663,54781.87499,312.6308519,0.024367376,2.17E-05,3.28E-05,35698.59155,0.035407171,0.593081227,139.0929147,3
3592.896428,2.12E-05,3.444505563,3.005484082,2.42E-05,3.28E-05,35698.59155,0.035407171,0.593081227,139.0929147,3
8.911450493,0.823225983,0.102904525,0.001597673,3.36E-05,4.85E-05,35698.59155,0.035407171,0.593081227,139.0929147,1
0.073048812,3.29E-05,2.697765396,120.02417,0.066088459,0.066002323,0.152058832,0.035407171,0.593081227,0.523975675,0
0.028943163,0.009639699,0.000165784,0.008502577,4.803946644,7.117766557,0.152058832,0.035407171,0.593081227,2.70551847,2
0.005154585,125.8831716,44.82869872,20.34997822,4.803946644,2.208755332,0.152058832,0.035407171,0.593081227,2.70551847,2
0.003107038,0.144848345,0.168213186,3.458166846,2.772987095,7.117766557,0.152058832,0.035407171,0.593081227,2.70551847,2
0.111228941,5.481055932,0.129889082,2.382785231,4.803946644,3.965022677,0.152058832,0.035407171,0.593081227,2.70551847,2
50.77195822,0.027189973,0.006921651,0.073026695,2.48437862,7.117766557,0.152058832,0.035407171,0.593081227,2.70551847,2
0.210016063,2.31163652,0.004223677,2.169543984,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,2.70551847,2
38.98631489,2.929635001,18.28393915,1.608207428,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,2.70551847,2
87477.07462,0.013700337,0.001633339,4.747571047,4.803946644,2.684398366,0.152058832,0.035407171,0.593081227,2.70551847,2
0.014495259,0.025211413,0.100290372,0.442638618,4.803946644,2.208755332,0.152058832,0.035407171,0.593081227,2.70551847,2
62.14108902,2.348830296,8.225683651,2.690374818,3.85600905,2.208755332,0.152058832,0.035407171,0.593081227,2.70551847,2
0.552926491,0.058349614,0.001656913,1.652086274,4.303958845,2.208755332,0.152058832,0.035407171,0.593081227,2.70551847,2
0.305007175,18716.41099,0.008588466,0.154698122,4.303958845,2.684398366,0.152058832,0.035407171,0.593081227,2.70551847,2
2.827497915,104178.8565,0.856840432,1.270554484,2.48437862,7.117766557,0.152058832,0.035407171,0.593081227,2.70551847,2
190.3180452,0.17307338,0.058405746,1.55672659,5.362017666,1.012395465,0.152058832,0.035407171,0.593081227,2.70551847,2
0.06600121,4.867252573,5.438838917,2357.163312,5.984919397,3.965022677,0.152058832,0.035407171,0.593081227,2.70551847,0
0.561153141,0.000741398,0.089647659,0.000400205,4.303958845,2.684398366,0.152058832,0.035407171,0.593081227,2.70551847,2
0.001477305,0.00031554,4.902651902,1.082199136,5.362017666,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
16.61553355,2803.737048,0.910756489,1824.348457,4.803946644,2.684398366,0.152058832,0.035407171,0.593081227,2.70551847,2
0.633972432,267.7218836,0.02018005,47.52199272,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,2.70551847,2
2.374462167,1.267805302,7.642402839,45.77279875,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,2.70551847,2
0.877403565,94.74180122,40.86907327,0.621857733,5.362017666,3.965022677,0.152058832,0.035407171,0.593081227,2.70551847,2
198.548001,5.612827192,0.062552962,32.8164707,4.803946644,2.208755332,0.152058832,0.035407171,0.593081227,2.70551847,2
35.5654978,39.20426464,0.216287499,233.6270455,5.362017666,4.818868004,0.152058832,0.035407171,0.593081227,2.70551847,2
0.425856876,4.637183513,232.8089439,0.154567209,5.984919397,4.818868004,0.152058832,0.035407171,0.593081227,2.70551847,2
5.479589851,0.002110426,0.000678126,2.649677459,5.984919397,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
0.220299581,3.423682385,0.010879597,8.102868123,4.303958845,4.818868004,0.152058832,0.035407171,0.593081227,2.70551847,2
0.426505664,1754.394276,1343.397184,0.256179858,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
1949.800499,36.30080864,0.000974719,0.075700146,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
3.865313286,3.022890498,6.401234364,103.4300271,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
38.220169,7.2759844,141.8114541,1.820104569,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
0.269699076,0.714218015,21.92464687,8.576698468,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,2.70551847,2
0.639180991,0.003312414,0.121119403,0.011734574,4.803946644,7.117766557,0.152058832,0.035407171,0.593081227,2.70551847,2
197.8603227,109.0163341,0.030936635,23.37555836,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,2.70551847,2
0.177295487,8.531677769,88.77424194,1.238040147,3.095123009,3.965022677,0.152058832,0.035407171,0.593081227,2.70551847,2
0.017537438,1.311027602,0.545454564,0.286733277,8.322398398,5.856584117,0.038483444,2.931083386,0.593081227,0.271728615,0
1.190173028,0.00321788,1.821469106,2.024111715,9.289205427,5.856584117,0.038483444,2.931083386,0.593081227,0.271728615,0
0.241753259,1.208850622,6.417149322,0.300929707,9.289205427,5.856584117,0.038483444,2.931083386,0.593081227,0.271728615,0
180.8916677,0.191132595,0.001420059,0.017962192,8.322398398,7.117766557,0.038483444,2.931083386,0.593081227,0.271728615,2
20.27077271,6.072643608,5.607664455,0.076415119,0.114492214,0.044684871,146.453658,0.1180769,77.59848817,5.217065074,2
86.22788939,0.348983019,4.125320651,1.08615332,0.014187462,0.007724428,9.380474223,1.313144038,16529.74869,0.727610573,3
35.6666237,10.47972962,0.13178396,0.160535526,11.57280667,3.965022677,2.374034794,14.6035953,0.000396283,100.1652623,1
817.7969969,5.610025595,2.870054564,0.005559511,14.41779441,3.262468451,2.374034794,14.6035953,0.000396283,100.1652623,0
116.7224268,0.004596018,0.018739957,0.072605728,16.09269921,2.208755332,2.374034794,14.6035953,0.000396283,100.1652623,2
34.70419432,2064.578962,1.607325631,8.602115931,17.96217649,3.262468451,2.374034794,14.6035953,0.000396283,100.1652623,1
17.67715039,0.113858614,0.000401978,0.240360124,5.362017666,4.818868004,0.152058832,0.035407171,0.593081227,517.1976103,1
0.20041669,8.96446274,246.9717163,0.002487949,4.803946644,2.684398366,0.152058832,0.035407171,0.593081227,517.1976103,3
1.063061919,24.21451634,0.216714747,0.001249799,4.803946644,3.965022677,0.152058832,0.035407171,0.593081227,517.1976103,3
0.030653497,0.001674415,822.1219902,1.297914072,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,517.1976103,3
0.02834975,0.011011928,0.360330975,0.277558859,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,517.1976103,3
1.346983284,739.7253535,0.036274188,104.6943794,0.017675221,0.024892152,146.453658,0.035407171,77.59848817,51.94471666,1
816.6768933,0.166498393,0.62712321,229.292628,0.015835609,0.024892152,146.453658,0.035407171,77.59848817,51.94471666,2
0.147463861,741.1660307,0.526439703,170.3423297,0.017675221,0.024892152,146.453658,0.035407171,77.59848817,51.94471666,2
0.000323947,0.552493976,3.265647612,15.68584942,2.225808096,5.856584117,0.152058832,2.931083386,262.4448353,517.1976103,3
0.036165725,0.291197837,0.146135315,23.1271737,1.284805512,4.818868004,0.152058832,2.931083386,262.4448353,517.1976103,3
0.05784494,2643.956037,0.040586284,0.043446714,1.284805512,4.818868004,0.152058832,2.931083386,262.4448353,517.1976103,3
28.77478303,90.16450132,0.708532343,12.68782349,0.827784194,0.14399806,146.453658,0.1180769,887.6112567,51.94471666,2
0.1484937,910.2331489,270.1969436,46.76290024,0.741629616,0.11848334,146.453658,0.1180769,887.6112567,51.94471666,0
5.56E-06,12425.42296,0.878569532,0.026308368,5.362017666,0.258496524,0.600826895,17.8500214,6.783966878,0.019653159,0
4.10530133,4.98E-05,3.175315428,0.885569256,5.984919397,0.258496524,0.600826895,17.8500214,6.783966878,0.019653159,1
46.078766,0.675138665,0.034374924,0.138458729,4.803946644,0.212694055,0.600826895,17.8500214,6.783966878,0.019653159,1
0.093422284,0.49790808,9.212762752,13.83419445,3.095123009,0.563964967,0.600826895,17.8500214,6.783966878,0.019653159,1
0.001580622,0.02113142,57.91631702,1.160142753,3.095123009,0.563964967,0.600826895,17.8500214,6.783966878,0.019653159,3
172.029227,31.54640583,0.732800917,0.029944441,4.803946644,0.175007232,0.600826895,17.8500214,6.783966878,0.019653159,0
7.475314919,32466.11446,0.12845111,0.00566122,2.48437862,3.965022677,0.600826895,2.931083386,262.4448353,1.010384969,1
0.94004505,0.272908164,0.146530523,3.420870707,2.48437862,3.965022677,0.600826895,2.931083386,262.4448353,1.010384969,1
128.2621143,3.581460357,5.545596612,1.071936197,2.48437862,3.965022677,0.600826895,2.931083386,262.4448353,1.010384969,1
205.757461,4.244970486,76.44720457,1.552231556,2.48437862,3.262468451,0.600826895,2.931083386,262.4448353,1.010384969,0
3.191960815,1703.896052,0.052207507,0.028787107,0.000338129,0.00090401,146.453658,0.035407171,0.593081227,1.403055182,2
146.7886894,0.030925442,18.85411344,0.045415059,0.000338129,0.00090401,146.453658,0.035407171,0.593081227,1.403055182,1
0.153514215,0.008850531,30.36898908,0.042673881,1.786601059,0.685411649,0.152058832,0.035407171,0.593081227,2.70551847,2
0.940564089,1.787147402,1.671213788,546.0107405,1.786601059,0.464037172,0.152058832,0.035407171,0.593081227,2.70551847,2
1214.562112,0.012515864,0.467959605,0.628769753,1.994149218,0.212694055,0.152058832,0.035407171,0.593081227,2.70551847,0
0.043746582,0.009291692,17.96407949,0.191499904,1.786601059,0.212694055,0.152058832,0.035407171,0.593081227,2.70551847,2
147.7508335,0.016180152,0.00564241,9.134305924,1.786601059,0.212694055,0.152058832,0.035407171,0.593081227,2.70551847,2
1.210999473,0.001861267,0.414689034,0.015528103,3.45468122,4.818868004,0.038483444,2.931083386,2.005852288,10.06009321,1
7.649396984,0.447870175,0.621038686,1.913780359,3.85600905,3.262468451,0.038483444,2.931083386,2.005852288,10.06009321,1
3951.176422,0.220097713,452.3622204,0.016600293,2.772987095,3.965022677,0.600826895,2.931083386,262.4448353,1.948330493,0
0.004212032,1.370296811,0.641403974,0.794105028,0.000729782,0.001335279,2286.523413,1208.917687,0.593081227,0.010191934,2
36.14588868,14.82822941,82.01453479,24.82858664,0.000729782,0.001335279,2286.523413,1208.917687,0.593081227,0.010191934,1
0.140972819,8067.604013,3.749561714,1.557675707,0.000729782,0.001098684,2286.523413,1208.917687,0.593081227,0.010191934,2
0.31560406,3.144567608,864530.6322,5.943059528,0.114492214,0.044684871,146.453658,0.1180769,77.59848817,7.244595292,2
535.8065108,465.9622363,2.930945994,0.020491466,0.159208463,0.11848334,37.06487237,0.07903274,887.6112567,0.073077532,2
0.061707467,0.343187965,43.49548076,2532.914509,1.031281579,1.230409133,2.374034794,14.6035953,0.593081227,0.195680478,2
1.853744818,2.318093464,0.707230625,2.527549157,2.225808096,3.262468451,2.374034794,14.6035953,0.593081227,0.195680478,2
0.08824815,0.087466233,0.011785345,13.40210168,2.225808096,3.262468451,2.374034794,14.6035953,0.593081227,0.195680478,2
7.421705106,2.992697683,20.65530604,0.195882439,1.031281579,1.230409133,2.374034794,14.6035953,0.593081227,0.195680478,2
0.000561142,12.3836674,0.005325527,1.378220244,1.031281579,1.495370817,2.374034794,14.6035953,0.593081227,0.195680478,2
2.788849257,12.83029844,0.245722147,0.290437852,1.031281579,1.495370817,2.374034794,14.6035953,0.593081227,0.195680478,2
0.009205459,0.042990383,8.97086289,0.146576772,1.031281579,1.495370817,2.374034794,14.6035953,0.593081227,0.195680478,2
27.40678863,0.077582746,0.094264823,0.028898127,0.923947288,1.495370817,2.374034794,14.6035953,0.593081227,0.195680478,2
403.619159,1.179850747,10.77372993,1.743358565,0.923947288,1.495370817,2.374034794,14.6035953,0.593081227,0.195680478,2
5.618208622,0.622242752,4.909836452,23.06013666,0.923947288,1.012395465,2.374034794,14.6035953,0.593081227,0.195680478,2
137.0669329,1.329416717,166.4043404,50.67130496,0.923947288,1.012395465,2.374034794,14.6035953,0.593081227,0.195680478,0
0.095143011,11.17033475,278.1989701,6.027622446,0.923947288,1.495370817,2.374034794,14.6035953,0.593081227,0.195680478,2
9.143060677,0.005437456,0.042086206,42.31196462,1.284805512,1.230409133,2.374034794,14.6035953,0.593081227,0.195680478,2
438.6705437,0.247335778,2.370182996,5.104153775,1.151084818,1.012395465,2.374034794,14.6035953,0.593081227,0.195680478,2
1.892512598,4.246590392,5.134324426,68.09809312,1.284805512,1.230409133,2.374034794,14.6035953,0.593081227,0.195680478,2
0.384683135,4.39147792,0.013763869,0.334164727,1.284805512,1.230409133,2.374034794,14.6035953,0.593081227,0.195680478,2
0.024976931,57.88401039,73.80875503,0.238554194,2.225808096,3.262468451,2.374034794,14.6035953,0.593081227,0.195680478,2
48.72283734,11937.85986,11.30581859,0.155403971,2.225808096,1.81739051,2.374034794,14.6035953,0.593081227,0.195680478,2
11542.09603,0.010887463,0.076374971,185.524347,0.923947288,1.012395465,2.374034794,14.6035953,0.593081227,0.195680478,2
0.015232271,1.159450193,0.056208959,0.096645576,0.923947288,1.012395465,2.374034794,14.6035953,0.593081227,0.195680478,2
19.65372361,0.013590679,0.004906206,0.110479631,2.225808096,3.262468451,2.374034794,14.6035953,0.593081227,0.195680478,0
0.158668289,0.000531793,0.279575951,0.000148336,6.680183174,10.51338213,0.152058832,0.035407171,0.051849508,51.94471666,1
1.258342938,125.8959821,169.438312,0.020507982,34.73276447,33.87962382,0.152058832,0.035407171,0.593081227,139.0929147,2
5.070423719,1.508419592,0.349425774,0.011523298,38.7676447,27.87656284,0.152058832,0.035407171,0.593081227,139.0929147,0
